Id,SalePrice
1554,117434.90879721584
1555,166337.42395691664
1556,91554.11741829326
1557,108156.85873937816
1558,105249.83600181533
1559,82390.05332776895
1560,144387.785395983
1561,131690.364071344
1562,131197.36530476186
1563,121807.41019360097
1564,169880.12466964743
1565,144295.87120091243
1566,262533.21912348765
1567,76829.16529628975
1568,248966.33902724844
1569,126347.09506674857
1570,137095.3381295375
1571,125869.03629475321
1572,149079.50372862077
1573,254668.31148795065
1574,124040.3542390745
1575,255460.60447280057
1576,264666.7645832455
1577,179830.30746690233
1578,143739.7095927064
1579,151093.45587898925
1580,193029.8627409667
1581,158308.75371689457
1582,124491.30720158457
1583,303602.7774439889
1584,221929.16260359855
1585,138581.3441162515
1586,65033.94694775967
1587,101299.53356509053
1588,152892.22679733677
1589,98657.43399656909
1590,139460.69388258283
1591,94251.5849913004
1592,123629.77789073733
1593,126300.24919837348
1594,117914.2055936575
1595,116204.92608321001
1596,223823.4786625601
1597,190239.5711145321
1598,219071.4448222149
1599,175686.35468121374
1600,164779.26476343157
1601,62248.950688110366
1602,108458.64572261884
1603,86513.21523400984
1604,255013.22559348706
1605,235840.6098022026
1606,166743.44137817563
1607,172859.09408044064
1608,213435.90866989546
1609,172132.89841971293
1610,137721.3716094509
1611,134085.6067526585
1612,160669.337653359
1613,156200.32821891148
1614,128343.059841065
1615,92491.82883854055
1616,79108.20771208836
1617,89288.41430436197
1618,121164.381988316
1619,128421.60692480716
1620,153387.5896943865
1621,128176.3045772761
1622,138160.1850187539
1623,260714.48391747053
1624,219122.94318736633
1625,117988.33449946133
1626,169169.61789267976
1627,196729.7895117062
1628,289667.57334911614
1629,177066.4065870105
1630,340414.12174474075
1631,216033.62052822826
1632,233866.77417274148
1633,173875.8520441031
1634,186206.18574506612
1635,171088.56059630125
1636,145471.43085511314
1637,190270.26377776943
1638,187306.59821020666
1639,186741.61142833697
1640,264895.9426904547
1641,186433.8105025488
1642,229662.14144757128
1643,219824.14996314424
1644,232091.41808289065
1645,204697.34645230896
1646,160628.47309445115
1647,157780.0664733529
1648,127294.76163212172
1649,138184.6497162972
1650,111383.97661557708
1651,125807.21962032329
1652,97998.96167886475
1653,100048.17377777625
1654,140300.47802258388
1655,133766.3088438332
1656,132666.4646477668
1657,138114.95105336054
1658,139485.6106921556
1659,110696.40144312162
1660,154366.85322804668
1661,426691.38363776845
1662,380264.3977894488
1663,364309.8641106546
1664,480949.7713172224
1665,290114.71998456557
1666,332975.267907314
1667,386781.72540879407
1668,324490.0830562008
1669,297726.3927265947
1670,328767.10289896594
1671,267318.1012651478
1672,405109.8368076267
1673,297451.67707130086
1674,245184.83308815857
1675,206108.08963408117
1676,202409.82437295993
1677,226882.33701298223
1678,456429.2886910203
1679,373535.35728074325
1680,320007.8757468237
1681,227872.69772656547
1682,303666.2593763856
1683,188661.37052090486
1684,177449.02931908582
1685,174286.22638067283
1686,180443.93965063666
1687,173783.8643934098
1688,190799.08596584448
1689,196051.18414219504
1690,197086.28549091794
1691,184654.2235295894
1692,260192.0772422863
1693,176030.7227975901
1694,180191.96886248604
1695,160529.91611318715
1696,277138.3415740492
1697,170817.48064003853
1698,342552.7681376344
1699,294662.1483534722
1700,247203.43497184874
1701,265792.93466916354
1702,238612.84190320957
1703,235565.34433569683
1704,281863.32248308184
1705,241338.09100453032
1706,414958.7512247534
1707,212324.65450046406
1708,199874.15441608283
1709,278801.34994535084
1710,223835.7451796608
1711,276848.8777013863
1712,261114.53519502317
1713,266504.3839182317
1714,225418.2547102655
1715,203177.7260921692
1716,191147.78170716346
1717,183360.89275580324
1718,145412.5152786306
1719,214945.12543140294
1720,246808.01729729504
1721,174041.6527562462
1722,135098.77382052067
1723,160402.80191365862
1724,206485.60904926993
1725,239671.60854725438
1726,187428.2692251187
1727,159600.38688402678
1728,176896.11323432298
1729,169484.40360357592
1730,164961.54271008476
1731,124159.3613190403
1732,128769.89307481423
1733,114966.27726492405
1734,118444.09998750487
1735,130161.10097329886
1736,107379.55650672445
1737,304788.9345124376
1738,233107.61790764384
1739,261659.76273993368
1740,226949.40448625025
1741,201013.15284251104
1742,169278.27103301662
1743,181283.38688534894
1744,335530.55696651037
1745,212014.78351770554
1746,198367.7806123886
1747,218350.69955575385
1748,217861.1093849555
1749,142557.8700333897
1750,130509.54763883428
1751,265584.07549850293
1752,113151.41383215348
1753,147397.55509836934
1754,199384.87137239898
1755,171806.97086484297
1756,134962.24445291003
1757,120181.43513476975
1758,143688.91899974569
1759,158824.9022506263
1760,160543.44333106207
1761,157221.2518237985
1762,180785.31157837532
1763,195374.09875244988
1764,108135.28867791382
1765,174103.62281488406
1766,199292.8933866881
1767,231187.94514518455
1768,140818.14559325433
1769,173925.47978937867
1770,149973.2237665273
1771,118060.09274697768
1772,136287.72961750763
1773,117407.7510007621
1774,147736.58071290888
1775,137983.66355576538
1776,127150.77504134967
1777,108045.00119913672
1778,137000.69407453993
1779,116739.92288962562
1780,182950.38770908708
1781,127867.22247002913
1782,86872.49505242181
1783,145496.73582622432
1784,110106.92653943386
1785,124736.70746739884
1786,136651.44777592196
1787,173337.26226983877
1788,60817.9988920283
1789,104463.5315624605
1790,85191.83315817633
1791,200497.10544855075
1792,156753.15019026023
1793,129597.81198879643
1794,153723.1201384153
1795,139626.13067071652
1796,122215.65792624994
1797,117217.91745369855
1798,117537.42933250041
1799,110128.77363791855
1800,128489.92033453494
1801,129322.29706025832
1802,143663.80950052934
1803,143192.8162909702
1804,140636.28336279
1805,136378.69230825323
1806,123893.44819311082
1807,137767.01821642407
1808,124263.08396084336
1809,123469.05941223711
1810,141516.63386221472
1811,95415.09246257409
1812,102553.8077714641
1813,125790.05061969458
1814,92554.75560651223
1815,57898.284430505664
1816,97684.94739649452
1817,109055.1573037131
1818,154254.47347613506
1819,125629.01089147542
1820,70641.64549374513
1821,117831.77223075643
1822,153146.62046102778
1823,54282.42286811784
1824,128805.91446464189
1825,138829.83890323163
1826,105353.97539607296
1827,102377.84551379501
1828,135728.3909798575
1829,121015.42195199121
1830,146676.66121331858
1831,135473.81492203497
1832,89885.54455512497
1833,133180.02042041413
1834,122093.67615525989
1835,132503.2371241596
1836,129749.48360048645
1837,83161.22641952144
1838,122337.3530609256
1839,100214.06751084284
1840,147281.3326413543
1841,137935.02417615676
1842,85051.41446333463
1843,133721.21428788957
1844,145822.4919690711
1845,146859.8017412272
1846,162679.71359269798
1847,173194.49084177075
1848,50603.958273804674
1849,106638.42227621879
1850,114405.66835042417
1851,159503.99442623174
1852,122814.96864510537
1853,123137.52350675571
1854,173839.81532712813
1855,153213.6848154877
1856,237852.67372116202
1857,158160.33343112582
1858,146222.40938287723
1859,127209.6577837694
1860,165620.57670676472
1861,126491.26661550022
1862,341593.84461453464
1863,319715.6774141093
1864,319817.6718836067
1865,345929.3269418039
1866,321635.48825107294
1867,229346.68967794106
1868,296816.49048173486
1869,208723.06345746125
1870,228277.2404888087
1871,254348.14717961385
1872,178619.89490171638
1873,246393.56636710683
1874,152604.5933266788
1875,207699.0726441602
1876,195856.45232239962
1877,215253.36966693407
1878,205822.28880378528
1879,131657.41770035028
1880,130483.08912612929
1881,255515.49416953255
1882,256088.90228359532
1883,185018.58971432346
1884,205286.25112786723
1885,255678.260334867
1886,287816.4554214026
1887,218379.31994231752
1888,278139.243789325
1889,169788.14571717536
1890,117040.42034993839
1891,136131.16224433325
1892,95947.57693971152
1893,128921.78125863893
1894,131595.5471296711
1895,133522.0960865481
1896,126725.54982085177
1897,122658.06803662203
1898,120351.67232404219
1899,158350.28786083325
1900,139663.0942162172
1901,150773.34916123707
1902,150066.40950246665
1903,211066.09142111597
1904,130230.16712282132
1905,198932.46937920898
1906,142313.55230237564
1907,202078.69322809807
1908,107852.9717925477
1909,134214.3050124514
1910,120391.35940737189
1911,219566.5469189302
1912,305113.3573046367
1913,142278.22500997735
1914,66084.806941935
1915,296871.2548227346
1916,63321.92058439725
1917,242743.03295072063
1918,138048.27572453103
1919,184599.9968216976
1920,149759.5653634887
1921,361852.6645770662
1922,283265.3548867336
1923,223891.31558379537
1924,227241.34292992664
1925,190644.80743423224
1926,353095.32178490935
1927,127832.90874956352
1928,154826.26710110976
1929,123351.56502253475
1930,130250.64547480604
1931,137773.84518841398
1932,129597.453628341
1933,179460.1701153142
1934,180399.26339974717
1935,165146.58302289515
1936,194195.95123153416
1937,181591.75787791237
1938,164011.99089303974
1939,230904.7718804388
1940,184408.88210433678
1941,166048.81762330825
1942,179444.95884459137
1943,205140.06663289643
1944,339313.3848276288
1945,354782.6536957354
1946,131895.73865514123
1947,288179.91753714
1948,181537.7366470443
1949,241491.6483367666
1950,189769.3968813098
1951,253976.59182098997
1952,220804.2549377647
1953,174494.4997012243
1954,182456.94838497558
1955,135167.98639950858
1956,304390.6784491622
1957,152358.92005275475
1958,305499.40254400397
1959,151483.6058275188
1960,110101.63711978764
1961,115714.83740186365
1962,96948.69028761148
1963,105963.25129905115
1964,104853.34754800073
1965,136613.03598079697
1966,125523.60030790468
1967,289196.51759339863
1968,405212.1281390168
1969,364081.24187303055
1970,405787.5325909566
1971,449267.73983744043
1972,364850.35890470666
1973,279127.79646074766
1974,326615.373422731
1975,499628.4958130228
1976,274237.70497908443
1977,350310.94900870457
1978,353818.58490279876
1979,318629.9178180072
1980,215270.14568357315
1981,328521.59062271315
1982,221611.50811507832
1983,200696.5522442765
1984,173302.17192384048
1985,235312.21526760235
1986,216524.10973345424
1987,188156.88249013326
1988,172596.69632002566
1989,194411.93792214678
1990,206639.77275146166
1991,237355.9403710114
1992,217396.06617667797
1993,168142.73451499626
1994,256426.60566048173
1995,184625.8658137312
1996,235711.25140554228
1997,295355.5180277506
1998,317843.0259566738
1999,254412.21487967446
2000,307612.0912022883
2001,267614.6357161263
2002,238059.86104547427
2003,261051.13373281635
2004,288161.73291733064
2005,221257.66037150184
2006,220674.03437161047
2007,255924.01777178384
2008,212363.29292512458
2009,195003.29407980276
2010,203909.48694721592
2011,149274.8388595123
2012,177870.72879162754
2013,176764.73261483543
2014,188851.31210332463
2015,208487.5868755121
2016,190383.19086044672
2017,198581.59759783346
2018,114541.09286343197
2019,133605.04022523688
2020,105646.84524588696
2021,97259.34807177854
2022,184771.40374300265
2023,147312.05004764276
2024,263120.05943503976
2025,343955.2309285638
2026,174986.95541048667
2027,155446.22782102795
2028,147928.63707337397
2029,162900.61759475258
2030,276486.4458816736
2031,244203.77923416728
2032,254155.26434040666
2033,255598.81903325504
2034,167499.8343958983
2035,222117.78990216815
2036,199760.7989788989
2037,204523.6255766531
2038,316217.457433566
2039,222930.736878212
2040,287073.685242826
2041,297340.27372555103
2042,204754.20123690763
2043,191522.85945057776
2044,175083.765040857
2045,205935.76367308293
2046,157986.6674980239
2047,140429.00000056883
2048,140097.3262191018
2049,150589.0473891289
2050,179923.91132847313
2051,102457.71323620732
2052,119198.56926061948
2053,147733.71956261588
2054,88561.74972356948
2055,149580.02298918975
2056,141398.636284437
2057,112167.09463526936
2058,222073.34580435444
2059,127177.35075756651
2060,173041.19210813483
2061,180154.95645594213
2062,127149.26194454532
2063,117619.98047280339
2064,138536.0952549946
2065,115759.27370492382
2066,159525.17895341513
2067,122927.77675815104
2068,150290.5674394113
2069,88581.05090689982
2070,111894.89793901496
2071,94220.10871958487
2072,144418.12682973966
2073,134748.1031154523
2074,185871.3979009336
2075,149813.25668264116
2076,113714.21827289036
2077,144646.4040096098
2078,114972.86400075811
2079,133961.7267870353
2080,120608.45602253836
2081,123207.46559110755
2082,122692.60187380873
2083,150416.65261934017
2084,105968.54623820283
2085,109742.37991362419
2086,114507.92046541907
2087,131332.41887111394
2088,98482.04942826198
2089,78936.43795508833
2090,125836.4952207163
2091,109759.7098309018
2092,128040.10694935362
2093,114875.56235574717
2094,117991.4209987336
2095,147193.10682130457
2096,85212.85460206163
2097,100331.23947515232
2098,156123.853874702
2099,53271.728608880505
2100,81015.43941374801
2101,107764.81226842722
2102,127641.33096131326
2103,107274.2160726193
2104,146901.24651525787
2105,131812.0871014425
2106,60209.78212050683
2107,206280.69603701585
2108,115087.31724139172
2109,112973.03233518552
2110,133868.4028663569
2111,144571.40890655512
2112,135886.8747401862
2113,120455.69522352348
2114,116895.29340239246
2115,163816.0146361241
2116,117401.40234006506
2117,144223.2897917065
2118,122190.37724989782
2119,113896.6424557198
2120,113129.62804478663
2121,87677.86537278422
2122,107165.09238709022
2123,75405.75979654462
2124,145581.11376011776
2125,129942.06045963842
2126,149245.27890862635
2127,152527.570018759
2128,124475.54429915553
2129,90925.86458440404
2130,130632.03249237902
2131,139032.81598046486
2132,112798.17604126007
2133,121762.48407795919
2134,115025.27403866305
2135,80972.56739667674
2136,73695.92305177571
2137,110746.50604351988
2138,135162.8123671253
2139,154798.0699013948
2140,143243.79748982878
2141,165944.98232011092
2142,127306.20340411394
2143,140754.1840650381
2144,123412.20475451917
2145,139865.71118861716
2146,162113.35814390233
2147,148075.97230638805
2148,134911.4872151225
2149,150369.93789283274
2150,230924.22014798675
2151,108281.70959126955
2152,174116.57086764977
2153,165194.86450741682
2154,100772.5498191611
2155,136337.70154382303
2156,280697.2974985427
2157,239914.90968972928
2158,245924.3165695861
2159,231700.82156234214
2160,184827.95460775043
2161,248609.47406317713
2162,397982.059432521
2163,344064.58835967747
2164,268477.39835833624
2165,192578.75965371128
2166,156867.48965282724
2167,225713.08818259582
2168,191291.20475232226
2169,194997.08573484066
2170,215127.7453294564
2171,158195.04672058942
2172,138607.75467040995
2173,154469.93420925108
2174,228127.0756493498
2175,310583.43272862345
2176,309023.42619257
2177,240892.34983167157
2178,216079.52076294267
2179,134461.34641526392
2180,216870.6700302969
2181,196346.77726535406
2182,226017.8852480478
2183,192831.72744694713
2184,114090.40389792515
2185,122414.60762073814
2186,151399.59702683045
2187,154048.66314376472
2188,153651.75773981123
2189,245746.7143825477
2190,80938.3074994736
2191,83610.77520365773
2192,87759.08565361926
2193,104057.35321018907
2194,104467.51017655183
2195,106176.40158110789
2196,103885.49794872214
2197,113867.72024135591
2198,156986.2150794645
2199,197458.65040667754
2200,137919.84388388446
2201,138561.05960993154
2202,200418.6451360748
2203,133476.2532609815
2204,163929.85581899772
2205,115819.27034028625
2206,131414.02789749522
2207,211581.91342093248
2208,259548.91953531737
2209,221172.68340085185
2210,114658.66921500808
2211,110308.74841464944
2212,114653.70025664764
2213,105005.76536133735
2214,126256.97028460204
2215,101033.99622372001
2216,144599.73804190673
2217,58525.06396892367
2218,80654.40793897159
2219,71356.37167645228
2220,68983.26208948261
2221,296712.6682522744
2222,253210.53782340232
2223,272066.9433320349
2224,196786.87501455063
2225,119844.27700809106
2226,177729.12934455278
2227,200988.01991735538
2228,253048.9911053739
2229,255352.6010553039
2230,138951.43955607674
2231,209738.06422792887
2232,169527.6706467734
2233,177930.2946224358
2234,236915.21245013902
2235,208414.4049008848
2236,258106.41701603244
2237,306101.8028937657
2238,204641.3286052402
2239,111979.6783467466
2240,146520.4985166645
2241,151291.45726940487
2242,120432.4450368591
2243,127157.72191962622
2244,105235.53438413944
2245,104775.75817286687
2246,135956.7173492929
2247,113971.55330084963
2248,116576.01261385252
2249,113078.6592283517
2250,119708.56766173815
2251,107366.35074270672
2252,181220.1774008359
2253,151803.57337857666
2254,175205.62214242565
2255,186381.56252164775
2256,168123.628663574
2257,204019.86097729616
2258,153847.95972375412
2259,167840.00597449017
2260,157997.99602665575
2261,186602.83742214835
2262,208705.1142601156
2263,361580.93973145954
2264,494965.2540535631
2265,173165.81507352355
2266,279321.03040068195
2267,350742.47774334456
2268,375236.7200506211
2269,147292.03778166373
2270,199089.3886636271
2271,227134.15963818852
2272,194612.43621765784
2273,166545.63244443733
2274,185996.89105653594
2275,157164.98096890788
2276,198976.02486452126
2277,182119.51330020852
2278,139395.17962681252
2279,118034.95829188469
2280,121986.58835295051
2281,170476.97732569938
2282,198876.56298812508
2283,107118.36523803457
2284,110907.8407904324
2285,130811.06244858976
2286,121685.82858575371
2287,367791.0082655011
2288,267203.3038175743
2289,374054.1269654236
2290,432663.39994686627
2291,312407.5378224554
2292,421349.30369504425
2293,468199.6966042232
2294,382888.5826720856
2295,472621.3715399209
2296,295255.63206228294
2297,337146.3705270219
2298,330593.2726458076
2299,349354.7937977634
2300,329407.50574578973
2301,300686.8922727944
2302,248991.5869988902
2303,237807.58662412193
2304,253876.8705321674
2305,207996.6443818835
2306,202070.50563846726
2307,207199.92129448344
2308,231897.62412796944
2309,271714.93100872723
2310,214586.08489863828
2311,209411.80234761062
2312,174739.57192678086
2313,173102.28015000038
2314,178643.26385835276
2315,174499.30586618802
2316,190246.70435617317
2317,188910.10229875753
2318,182803.67105883086
2319,183293.92351992373
2320,181978.44658770112
2321,250565.71441725292
2322,191859.73132693634
2323,199192.42106454706
2324,180234.96805393536
2325,219272.55261138454
2326,178482.8753669996
2327,200553.43582760516
2328,224920.70329172967
2329,188288.9719062537
2330,179457.4074231912
2331,350925.80261529004
2332,387561.57350213657
2333,322938.5913137397
2334,249654.35426807732
2335,258972.6209649456
2336,310439.59119138867
2337,191426.63473355738
2338,260202.21525547616
2339,215913.8103547551
2340,387950.40429043764
2341,218978.14102167496
2342,230250.88422297672
2343,223393.41808874035
2344,208433.69833875733
2345,230673.50456392672
2346,213485.18290974537
2347,198307.10274373466
2348,247619.87976464484
2349,168407.90631179235
2350,305043.86727528676
2351,254041.8604073582
2352,260825.03977179335
2353,232718.16358714778
2354,148862.69175892134
2355,157403.55474464622
2356,158656.1006764474
2357,193488.24780497843
2358,205696.651366358
2359,137053.49508010963
2360,110120.67416318883
2361,152359.0737777868
2362,267700.4441348588
2363,135376.0544932405
2364,165121.9067102814
2365,237392.28933945898
2366,198003.24383118053
2367,228966.2967504862
2368,213554.6998962661
2369,229197.36442394942
2370,162597.45426621538
2371,162953.12351130127
2372,186899.6274384281
2373,278991.86673595465
2374,324945.38318313845
2375,251699.64886251045
2376,300021.7054399369
2377,344410.0455047914
2378,153000.72306018724
2379,201551.52608067347
2380,150617.26911183092
2381,167811.0453023158
2382,209275.7154836582
2383,203436.17484579465
2384,245618.30661693207
2385,164258.09855711824
2386,130067.73569426445
2387,131489.77636314818
2388,105105.46531039728
2389,117723.53506146635
2390,141723.2800258238
2391,148873.18926323674
2392,111540.14352990245
2393,170576.6034879875
2394,142906.62601721744
2395,210951.65988395194
2396,142212.80939388205
2397,240494.88712161867
2398,125614.15338191557
2399,63079.05895058242
2400,61932.08824320736
2401,113361.30744027345
2402,136852.05194065807
2403,151579.84380065513
2404,160225.3937392738
2405,165502.35392106086
2406,149042.17847585698
2407,124961.18195102716
2408,145824.6598860817
2409,120073.16090163546
2410,164238.4501287235
2411,108608.94267544062
2412,160133.0969234336
2413,128310.20364302283
2414,153106.92016528896
2415,140256.0038255265
2416,122600.2852545958
2417,132089.37495064441
2418,125686.81921357285
2419,121595.9809189779
2420,120112.0053932742
2421,142370.88289825644
2422,107536.14138028801
2423,125050.92342494258
2424,167534.09128485958
2425,202360.17539299146
2426,138372.99342028456
2427,138786.20860368985
2428,179799.0737478049
2429,107885.84309677203
2430,132454.53843290042
2431,102065.85464074528
2432,142787.26176262027
2433,138633.22666030316
2434,135074.22009457595
2435,147144.9134274189
2436,101462.55680010113
2437,99398.21915083667
2438,122122.22372972942
2439,112859.60891017839
2440,128619.76626057253
2441,97439.3871463541
2442,101051.67866447363
2443,127644.73236694041
2444,133970.24554475868
2445,93884.25664621347
2446,137719.2270465255
2447,191204.96935293684
2448,127561.43366403469
2449,113746.23040369523
2450,150388.61208590493
2451,129368.06960104423
2452,183160.13578212616
2453,94552.7936820435
2454,126419.03585216857
2455,116071.64656680428
2456,130278.15607247017
2457,128822.10466201721
2458,122045.63732241227
2459,112095.5814154424
2460,137691.01858014587
2461,120874.26643767982
2462,132870.27205113886
2463,122048.66254280016
2464,178675.7839960318
2465,136836.3566176195
2466,115294.78015764545
2467,134498.31726865668
2468,88284.79115404109
2469,89159.48159450862
2470,179894.39124762788
2471,208123.07429812968
2472,165028.54213645047
2473,103719.6330578026
2474,78948.0250853419
2475,222717.41869011245
2476,114475.60801659
2477,125869.0451988961
2478,153520.91155205926
2479,106043.40974112928
2480,159656.101887441
2481,121402.0022902823
2482,128365.63602944548
2483,109193.56653933284
2484,121709.03470062232
2485,122171.53128478125
2486,140455.88593748322
2487,161204.29789196653
2488,161569.11991288836
2489,158557.42697069794
2490,139471.0936658771
2491,85489.05016292198
2492,194778.76869593616
2493,159726.28465810858
2494,148878.2571429538
2495,87197.03446732575
2496,242378.54419436996
2497,154047.45232707917
2498,108496.00876240822
2499,79302.74166413752
2500,120183.04474277252
2501,132955.22284731528
2502,144705.35935358287
2503,91901.44223064568
2504,165300.31167639073
2505,238305.43619845615
2506,264878.2473073911
2507,298461.13938384235
2508,264419.4418252106
2509,218736.06221991946
2510,217589.40957853047
2511,173951.7805509129
2512,205120.9047429719
2513,231181.2024074788
2514,270358.00949466694
2515,147496.45014752526
2516,172606.30791041322
2517,150570.44874722307
2518,155168.2074109919
2519,234197.46981614706
2520,216714.25927435825
2521,184882.4666589584
2522,232272.88525122535
2523,120645.30208731667
2524,146112.0845024573
2525,154439.76415671763
2526,139936.26876458342
2527,116698.285828712
2528,124240.15309620254
2529,139090.08712060863
2530,122782.80000356984
2531,260107.16760988144
2532,227352.3003143184
2533,193116.1541029599
2534,232827.1562019654
2535,313920.6374226545
2536,231624.02753326998
2537,248592.38096924825
2538,181597.82320892636
2539,195226.76794872084
2540,186248.76703889767
2541,177564.79216640367
2542,162592.5785310907
2543,120823.37910646452
2544,120568.97732684355
2545,135484.0102454011
2546,122814.87496179772
2547,143238.98968855685
2548,153649.90518032055
2549,152123.5239067125
2550,890593.7836626713
2551,143779.81945431474
2552,127007.42825592645
2553,78747.64143272632
2554,96848.78813758875
2555,115127.6890838517
2556,98575.59097236283
2557,98582.12889100978
2558,141242.77151860067
2559,132353.13386547338
2560,143692.21461212888
2561,133193.78748173403
2562,134515.17952430912
2563,136680.26673251533
2564,193462.75157905248
2565,131034.43178011806
2566,157413.4804624215
2567,129950.24037802726
2568,200868.14273068187
2569,217080.79952088484
2570,115592.62571684585
2571,177904.58964679245
2572,150123.57337344
2573,219971.78732591998
2574,270542.69647337816
2575,131664.85476783503
2576,128788.11019061695
2577,138237.87701167446
2578,83710.76949413783
2579,64278.261290358685
2580,101315.72568219721
2581,115500.31999980244
2582,123604.04405452318
2583,282191.2891290102
2584,184799.59069979735
2585,183311.8931848731
2586,227709.58627776752
2587,193439.06333273815
2588,134090.9662482212
2589,148233.4540250281
2590,210473.54307426844
2591,211902.97717527582
2592,205800.97971541827
2593,234158.14156901542
2594,166899.59445155115
2595,185585.83758826103
2596,282490.32466386474
2597,176568.8934451525
2598,281338.227367582
2599,302572.6050018623
2600,144698.49337769122
2601,138968.97468888282
2602,81108.05853859034
2603,94524.33234092323
2604,90091.93955017722
2605,79529.91925522867
2606,144192.87344826042
2607,211032.75984194863
2608,197697.14529136822
2609,163710.88072455826
2610,111925.11490781963
2611,122538.34612851182
2612,155991.87501241098
2613,127084.24615062351
2614,115196.49651610707
2615,157567.57169842138
2616,145698.25333962034
2617,186521.35606830992
2618,203156.6473607441
2619,205125.36256419844
2620,185291.78894666935
2621,168332.24020468484
2622,177366.36087122443
2623,236916.96252714092
2624,307789.27009485994
2625,290326.9353223397
2626,171626.174179057
2627,158316.3890726407
2628,442224.55674952856
2629,478927.15635284764
2630,357613.0673081861
2631,467327.6976763618
2632,390007.819908666
2633,296816.2092054082
2634,386836.08678767266
2635,169019.38247553026
2636,167734.01883180198
2637,191777.3160668818
2638,283141.8541158176
2639,188217.86418539844
2640,148207.70211827094
2641,98555.1127023455
2642,199455.31351817126
2643,103613.6796971215
2644,119373.60207129865
2645,110728.95782558508
2646,95722.51938365365
2647,105893.04237796032
2648,137747.1495541827
2649,152213.67167671834
2650,126255.0108860349
2651,133223.58475684034
2652,404569.6817729951
2653,257115.56527965536
2654,250829.9658300333
2655,380555.74989907024
2656,321544.10800651734
2657,355263.62586591515
2658,296200.814349898
2659,302565.5003864232
2660,361808.31900355156
2661,349990.0781059524
2662,352421.9226424327
2663,293922.82396610343
2664,254888.00888746954
2665,313715.3771643167
2666,277233.3413023884
2667,172336.3471594211
2668,180143.05559684927
2669,189112.51180796316
2670,285656.92088573315
2671,183699.64537210375
2672,206908.02571409557
2673,215673.04346536717
2674,204371.94713425176
2675,178802.57713873245
2676,195774.84156018757
2677,197398.44615668952
2678,252016.03519289198
2679,265574.25243287167
2680,276466.5417523358
2681,371591.10758145346
2682,309155.60666703206
2683,480933.75595132686
2684,304841.14213692484
2685,323141.3298385834
2686,263591.73914005456
2687,311957.85626134736
2688,213579.90064893843
2689,208881.93034260094
2690,413847.5775264457
2691,181821.63894507504
2692,150887.59863186537
2693,214739.78979840048
2694,150564.83223531293
2695,193487.21343715172
2696,184758.54582892847
2697,188295.21038807314
2698,194385.3967366877
2699,181512.43190377715
2700,159136.92533419348
2701,154281.4899889414
2702,113539.94861421778
2703,133948.32466159653
2704,144103.06656884082
2705,108581.54897698289
2706,106030.4648663398
2707,122870.57566404426
2708,131020.76263305609
2709,106709.01942288452
2710,127136.26492884546
2711,266035.48331030156
2712,356746.58562506473
2713,172693.59450340853
2714,151412.24693730127
2715,166770.127936345
2716,147355.66635862776
2717,191202.54864175542
2718,216947.5794896556
2719,158639.00308769115
2720,175175.24129515994
2721,130268.20664883967
2722,154196.56985545007
2723,146226.3919457476
2724,123642.46494547707
2725,125531.78248067918
2726,150850.10641386406
2727,169388.24809651176
2728,182560.58835059937
2729,146748.66196872023
2730,145280.69624025232
2731,126008.3943988663
2732,131904.48098787462
2733,155542.95667992148
2734,151696.7068965074
